"date","av_temp_val","av_temp_ano","min_temp_val","min_temp_ano","max_temp_val","max_temp_ano","prec_temp_val","prec_temp_ano","cool_temp_val","cool_temp_ano","heat_temp_val","heat_temp_ano"
"1963-02-01",34.12,0.3,22.08,-0.74,46.18,1.36,1.73,-0.4,4,-3,841,76
"1963-03-01",43.72,2.22,31.33,1.34,56.1,3.09,2.47,-0.04,22,6,577,-50
"1963-04-01",51.89,0.84,39.61,1,64.15,0.67,2.3,-0.22,43,13,342,-17
"1963-05-01",61.02,0.82,48.04,0.6,73.96,1,2.36,-0.55,98,0,174,7
"1963-06-01",68.67,0.18,55.96,0.34,81.36,0.02,2.94,0.01,207,-1,41,-2
"1963-07-01",73.6,-0.01,60.37,-0.17,86.85,0.17,2.69,-0.09,302,-13,11,2
"1963-08-01",71.98,-0.12,59.02,-0.04,84.94,-0.2,2.33,-0.29,264,-19,22,5
"1963-09-01",66.34,1.48,53.4,1.5,79.27,1.46,2.21,-0.28,152,-4,84,10
"1963-10-01",59.36,5.25,45.21,3.8,73.47,6.67,0.96,-1.2,74,24,177,-100
"1963-11-01",44.04,2.35,32.77,2.09,55.31,2.6,2.66,0.43,11,-2,498,-64
"1963-12-01",27.9,-4.78,17.49,-5.11,38.32,-4.44,1.48,-0.87,1,-5,1025,182
"1964-01-01",31.53,1.41,20.17,0.42,42.89,2.4,2.43,0.12,5,-3,891,-34
"1964-02-01",31.77,-2.05,20.14,-2.68,43.39,-1.43,1.56,-0.57,3,-4,818,53
"1964-03-01",38.82,-2.68,26.78,-3.21,50.86,-2.15,2.83,0.32,14,-2,653,26
"1964-04-01",51.3,0.25,39.18,0.57,63.41,-0.07,3.29,0.77,38,8,355,-4
"1964-05-01",61.43,1.23,48.42,0.98,74.43,1.47,2.25,-0.66,113,15,140,-27
"1964-06-01",68,-0.49,55.29,-0.33,80.69,-0.65,2.81,-0.12,209,1,46,3
"1964-07-01",74.66,1.05,61.41,0.87,87.91,1.23,2.61,-0.17,322,7,7,-2
"1964-08-01",70.72,-1.38,57.79,-1.27,83.62,-1.52,2.87,0.25,252,-31,27,10
"1964-09-01",63.7,-1.16,50.79,-1.11,76.59,-1.22,2.54,0.05,141,-15,82,8
"1964-10-01",53.78,-0.33,39.65,-1.76,67.93,1.13,1.36,-0.8,40,-10,314,37
"1964-11-01",42.33,0.64,31.14,0.46,53.53,0.82,2.38,0.15,17,4,517,-45
"1964-12-01",32.04,-0.64,22.37,-0.23,41.72,-1.04,3.33,0.98,8,2,826,-17
"1965-01-01",31.8,1.68,21.25,1.5,42.35,1.86,2.34,0.03,7,-1,913,-12
"1965-02-01",32.52,-1.3,20.8,-2.02,44.22,-0.6,2.16,0.03,7,0,788,23
"1965-03-01",35.44,-6.06,24.3,-5.69,46.6,-6.41,2.16,-0.35,10,-6,750,123
"1965-04-01",51.89,0.84,40.23,1.62,63.54,0.06,2.52,0,43,13,366,7
"1965-05-01",60.8,0.6,48.2,0.76,73.4,0.44,2.71,-0.2,123,25,131,-36
"1965-06-01",66.85,-1.64,54.61,-1.01,79.07,-2.27,3.24,0.31,174,-34,55,12
"1965-07-01",72.61,-1,59.76,-0.78,85.42,-1.26,2.73,-0.05,278,-37,13,4
"1965-08-01",71.06,-1.04,58.33,-0.73,83.77,-1.37,2.8,0.18,268,-15,18,1
"1965-09-01",61.77,-3.09,50.23,-1.67,73.31,-4.5,3.53,1.04,149,-7,88,14
"1965-10-01",54.99,0.88,41.22,-0.19,68.77,1.97,1.45,-0.71,45,-5,284,7
"1965-11-01",44.65,2.96,33.82,3.14,55.49,2.78,2,-0.23,19,6,512,-50
"1965-12-01",35.85,3.17,25.97,3.37,45.72,2.96,2.16,-0.19,6,0,760,-83
"1966-01-01",26.38,-3.74,16.39,-3.36,36.37,-4.12,2.36,0.05,4,-4,1024,99
"1966-02-01",31.24,-2.58,20.59,-2.23,41.9,-2.92,2.34,0.21,5,-2,803,38
"1966-03-01",43,1.5,30.49,0.5,55.51,2.5,1.61,-0.9,11,-5,595,-32
"1966-04-01",49.96,-1.09,37.53,-1.08,62.38,-1.1,2.49,-0.03,29,-1,387,28
"1966-05-01",60.19,-0.01,46.54,-0.9,73.81,0.85,2.24,-0.67,85,-13,197,30
"1966-06-01",67.93,-0.56,54.7,-0.92,81.18,-0.16,2.24,-0.69,193,-15,37,-6
"1966-07-01",75.07,1.46,61.72,1.18,88.41,1.73,2.41,-0.37,344,29,8,-1
"1966-08-01",70.86,-1.24,58.12,-0.94,83.59,-1.55,3.11,0.49,266,-17,17,0
"1966-09-01",64.54,-0.32,51.96,0.06,77.13,-0.68,2.44,-0.05,130,-26,88,14
"1966-10-01",52.83,-1.28,39.33,-2.08,66.33,-0.47,1.67,-0.49,41,-9,313,36
"1966-11-01",43.21,1.52,31.95,1.27,54.48,1.77,2.01,-0.22,12,-1,518,-44
"1966-12-01",32.68,0,22.77,0.17,42.6,-0.16,2.54,0.19,4,-2,847,4
"1967-01-01",33.1,2.98,22.3,2.55,43.88,3.39,2.15,-0.16,8,0,832,-93
"1967-02-01",32.88,-0.94,20.79,-2.03,44.98,0.16,1.42,-0.71,5,-2,824,59
"1967-03-01",43.63,2.13,31.46,1.47,55.81,2.8,1.92,-0.59,24,8,607,-20
"1967-04-01",51.01,-0.04,39.2,0.59,62.82,-0.66,2.67,0.15,49,19,368,9
"1967-05-01",57.63,-2.57,44.76,-2.68,70.48,-2.48,2.96,0.05,75,-23,238,71
"1967-06-01",67.55,-0.94,55.58,-0.04,79.52,-1.82,3.58,0.65,200,-8,40,-3
"1967-07-01",72.52,-1.09,59.77,-0.77,85.26,-1.42,2.89,0.11,277,-38,10,1
"1967-08-01",71.22,-0.88,57.78,-1.28,84.65,-0.49,2.51,-0.11,250,-33,20,3
"1967-09-01",64.06,-0.8,51.08,-0.82,77.02,-0.79,2.49,0,116,-40,90,16
"1967-10-01",53.92,-0.19,40.77,-0.64,67.08,0.28,2.34,0.18,42,-8,285,8
"1967-11-01",41.54,-0.15,30.45,-0.23,52.63,-0.08,1.61,-0.62,13,0,603,41
"1967-12-01",32.07,-0.61,22.37,-0.23,41.79,-0.97,3.06,0.71,9,3,814,-29
"1968-01-01",28.94,-1.18,18.57,-1.18,39.29,-1.2,2.17,-0.14,5,-3,988,63
"1968-02-01",32.92,-0.9,22.01,-0.81,43.84,-0.98,1.48,-0.65,2,-5,836,71
"1968-03-01",43.56,2.06,31.15,1.16,55.96,2.95,2.16,-0.35,8,-8,583,-44
"1968-04-01",50.58,-0.47,37.96,-0.65,63.19,-0.29,2.46,-0.06,33,3,329,-30
"1968-05-01",58.17,-2.03,45.7,-1.74,70.63,-2.33,3.33,0.42,78,-20,204,37
"1968-06-01",68.5,0.01,55.69,0.07,81.34,0,3.12,0.19,200,-8,40,-3
"1968-07-01",72.86,-0.75,59.95,-0.59,85.78,-0.9,2.77,-0.01,300,-15,8,-1
"1968-08-01",70.59,-1.51,58.46,-0.6,82.72,-2.42,2.88,0.26,282,-1,19,2
"1968-09-01",63.9,-0.96,50.65,-1.25,77.14,-0.67,2.31,-0.18,138,-18,68,-6
"1968-10-01",54.64,0.53,41.79,0.38,67.5,0.7,2.07,-0.09,49,-1,257,-20
"1968-11-01",41.14,-0.55,31.32,0.64,50.95,-1.76,2.82,0.59,7,-6,572,10
"1968-12-01",30.04,-2.64,19.92,-2.68,40.15,-2.61,2.82,0.47,3,-3,908,65
"1969-01-01",29.37,-0.75,19.81,0.06,38.91,-1.58,3.01,0.7,6,-2,946,21
"1969-02-01",32.81,-1.01,23.13,0.31,42.48,-2.34,2.23,0.1,3,-4,786,21
"1969-03-01",36.03,-5.47,24.55,-5.44,47.52,-5.49,1.89,-0.62,4,-12,750,123
"1969-04-01",52.63,1.58,39.96,1.35,65.28,1.8,2.6,0.08,34,4,322,-37
"1969-05-01",61.41,1.21,48.11,0.67,74.71,1.75,2.66,-0.25,95,-3,147,-20
"1969-06-01",66.83,-1.66,54.5,-1.12,79.14,-2.2,3.31,0.38,196,-12,52,9
"1969-07-01",74.1,0.49,61.41,0.87,86.77,0.09,3.09,0.31,330,15,10,1
"1969-08-01",73.22,1.12,59.58,0.52,86.88,1.74,2.31,-0.31,295,12,11,-6
"1969-09-01",65.55,0.69,52.88,0.98,78.22,0.41,2.3,-0.19,148,-8,68,-6
"1969-10-01",51.03,-3.08,39.96,-1.45,62.1,-4.7,2.7,0.54,47,-3,314,37
"1969-11-01",41.59,-0.1,30,-0.68,53.2,0.49,1.59,-0.64,8,-5,584,22
"1969-12-01",33.46,0.78,23.81,1.21,43.11,0.35,2.94,0.59,4,-2,869,26
"1970-01-01",27.14,-2.98,17.04,-2.71,37.26,-3.23,2.09,-0.22,2,-6,1067,142
"1970-02-01",35.35,1.53,23.31,0.49,47.37,2.55,1.63,-0.5,3,-4,763,-2
"1970-03-01",38.5,-3,27.72,-2.27,49.3,-3.71,2.68,0.17,10,-6,695,68
"1970-04-01",49.44,-1.61,37.51,-1.1,61.38,-2.1,2.78,0.26,37,7,362,3
"1970-05-01",61.07,0.87,47.73,0.29,74.41,1.45,2.61,-0.3,103,5,135,-32
"1970-06-01",68.74,0.25,55.92,0.3,81.55,0.21,2.77,-0.16,195,-13,36,-7
"1970-07-01",73.96,0.35,60.71,0.17,87.21,0.53,2.41,-0.37,317,2,6,-3
"1970-08-01",73.38,1.28,59.9,0.84,86.86,1.72,2.37,-0.25,305,22,11,-6
"1970-09-01",64.58,-0.28,51.87,-0.03,77.27,-0.54,3.06,0.57,179,23,64,-10
"1970-10-01",52.27,-1.84,40.46,-0.95,64.06,-2.74,2.88,0.72,45,-5,270,-7
"1970-11-01",41.31,-0.38,30.78,0.1,51.82,-0.89,2.2,-0.03,6,-7,563,1
"1970-12-01",33.58,0.9,23.07,0.47,44.1,1.34,2.22,-0.13,9,3,812,-31
"1971-01-01",29.41,-0.71,18.84,-0.91,39.99,-0.5,2.03,-0.28,7,-1,978,53
"1971-02-01",33.48,-0.34,22.35,-0.47,44.6,-0.22,2.37,0.24,7,0,766,1
"1971-03-01",39.65,-1.85,27.73,-2.26,51.57,-1.44,2.08,-0.43,10,-6,692,65
"1971-04-01",50.27,-0.78,37.06,-1.55,63.48,0,1.86,-0.66,23,-7,391,32
"1971-05-01",58.26,-1.94,45.34,-2.1,71.19,-1.77,2.92,0.01,71,-27,209,42
"1971-06-01",69.44,0.95,56.53,0.91,82.36,1.02,2.53,-0.4,235,27,36,-7
"1971-07-01",72.36,-1.25,59.22,-1.32,85.51,-1.17,3,0.22,285,-30,12,3
"1971-08-01",72.01,-0.09,58.98,-0.08,85.05,-0.09,2.75,0.13,262,-21,15,-2
"1971-09-01",64.33,-0.53,52,0.1,76.64,-1.17,2.83,0.34,173,17,56,-18
"1971-10-01",55.08,0.97,43.48,2.07,66.63,-0.17,2.73,0.57,69,19,205,-72
"1971-11-01",41.61,-0.08,31.06,0.38,52.16,-0.55,2.03,-0.2,13,0,572,10
"1971-12-01",33.98,1.3,24.75,2.15,43.23,0.47,3.2,0.85,16,10,739,-104
"1972-01-01",29.93,-0.19,18.91,-0.84,40.95,0.46,2.33,0.02,14,6,898,-27
"1972-02-01",33.55,-0.27,21.83,-0.99,45.25,0.43,1.8,-0.33,6,-1,786,21
"1972-03-01",44.04,2.54,31.42,1.43,56.66,3.65,2.13,-0.38,22,6,609,-18
"1972-04-01",50.81,-0.24,38.14,-0.47,63.46,-0.02,2.26,-0.26,37,7,387,28
"1972-05-01",60.53,0.33,47.59,0.15,73.44,0.48,2.95,0.04,88,-10,150,-17
"1972-06-01",68.22,-0.27,55.33,-0.29,81.07,-0.27,3.1,0.17,173,-35,54,11
"1972-07-01",72.18,-1.43,59.4,-1.14,84.94,-1.74,2.93,0.15,295,-20,10,1
"1972-08-01",71.67,-0.43,58.95,-0.11,84.4,-0.74,2.64,0.02,269,-14,15,-2
"1972-09-01",64.44,-0.42,52.23,0.33,76.62,-1.19,2.74,0.25,166,10,74,0
"1972-10-01",52.29,-1.82,41.14,-0.27,63.41,-3.39,2.75,0.59,44,-6,341,64
"1972-11-01",38.93,-2.76,30.45,-0.23,47.41,-5.3,3.05,0.82,10,-3,633,71
"1972-12-01",29.86,-2.82,20.34,-2.26,39.4,-3.36,3.02,0.67,8,2,848,5
"1973-01-01",29.59,-0.53,19.83,0.08,39.34,-1.15,2.48,0.17,6,-2,911,-14
"1973-02-01",33.58,-0.24,23.13,0.31,44.04,-0.78,1.96,-0.17,3,-4,780,15
"1973-03-01",44.29,2.79,34.32,4.33,54.27,1.26,4,1.49,24,8,522,-105
"1973-04-01",48.83,-2.22,37.42,-1.19,60.24,-3.24,3.33,0.81,18,-12,375,16
"1973-05-01",59.23,-0.97,46.26,-1.18,72.21,-0.75,3.03,0.12,79,-19,192,25
"1973-06-01",68.95,0.46,56.07,0.45,81.82,0.48,3.05,0.12,228,20,27,-16
"1973-07-01",73.26,-0.35,60.31,-0.23,86.18,-0.5,2.96,0.18,313,-2,8,-1
"1973-08-01",72.61,0.51,59.47,0.41,85.71,0.57,2.06,-0.56,293,10,11,-6
"1973-09-01",64.4,-0.46,52.45,0.55,76.35,-1.46,3.46,0.97,163,7,69,-5
"1973-10-01",56.07,1.96,43.3,1.89,68.83,2.03,2.37,0.21,61,11,226,-51
"1973-11-01",42.93,1.24,32.83,2.15,53.02,0.31,3.17,0.94,22,9,515,-47
"1973-12-01",33.71,1.03,23.63,1.03,43.77,1.01,3.09,0.74,4,-2,810,-33
"1974-01-01",31.01,0.89,21.31,1.56,40.69,0.2,3.15,0.84,20,12,845,-80
"1974-02-01",34.74,0.92,22.71,-0.11,46.76,1.94,1.68,-0.45,6,-1,757,-8
"1974-03-01",44.38,2.88,32.85,2.86,55.92,2.91,2.63,0.12,29,13,562,-65
"1974-04-01",51.55,0.5,38.8,0.19,64.29,0.81,2.55,0.03,30,0,327,-32
"1974-05-01",60.37,0.17,47.86,0.42,72.9,-0.06,3.07,0.16,106,8,182,15
"1974-06-01",68.49,0,54.82,-0.8,82.15,0.81,2.64,-0.29,172,-36,47,4
"1974-07-01",74.08,0.47,60.67,0.13,87.49,0.81,2.14,-0.64,311,-4,8,-1
"1974-08-01",70.3,-1.8,57.58,-1.48,83.03,-2.11,3.43,0.81,260,-23,17,0
"1974-09-01",62.31,-2.55,49.24,-2.66,75.36,-2.45,2.72,0.23,120,-36,100,26
"1974-10-01",53.89,-0.22,40.8,-0.61,66.96,0.16,2.01,-0.15,39,-11,315,38
"1974-11-01",42.39,0.7,31.82,1.14,52.95,0.24,2.18,-0.05,10,-3,544,-18
"1974-12-01",33.66,0.98,24.03,1.43,43.3,0.54,2.42,0.07,5,-1,811,-32
"1975-01-01",32.34,2.22,21.81,2.06,42.87,2.38,2.61,0.3,12,4,830,-95
"1975-02-01",32.76,-1.06,22.44,-0.38,43.07,-1.75,2.61,0.48,11,4,746,-19
"1975-03-01",38.7,-2.8,27.9,-2.09,49.5,-3.51,3.4,0.89,14,-2,694,67
"1975-04-01",46.85,-4.2,35.62,-2.99,58.08,-5.4,2.67,0.15,26,-4,460,101
"1975-05-01",60.35,0.15,47.79,0.35,72.93,-0.03,3.28,0.37,117,19,132,-35
"1975-06-01",67.51,-0.98,55.15,-0.47,79.88,-1.46,3.31,0.38,200,-8,43,0
"1975-07-01",73.56,-0.05,60.98,0.44,86.13,-0.55,2.97,0.19,295,-20,7,-2
"1975-08-01",71.53,-0.57,58.78,-0.28,84.25,-0.89,2.83,0.21,289,6,16,-1
"1975-09-01",62.89,-1.97,50.02,-1.88,75.78,-2.03,2.66,0.17,122,-34,106,32
"1975-10-01",54.63,0.52,41.68,0.27,67.57,0.77,2.3,0.14,52,2,248,-29
"1975-11-01",42.6,0.91,31.03,0.35,54.19,1.48,2.28,0.05,12,-1,486,-76
"1975-12-01",34.29,1.61,24.01,1.41,44.55,1.79,2.11,-0.24,5,-1,815,-28
"1976-01-01",29.93,-0.19,18.37,-1.38,41.47,0.98,1.76,-0.55,4,-4,976,51
"1976-02-01",39.56,5.74,27.5,4.68,51.62,6.8,1.89,-0.24,10,3,614,-151
"1976-03-01",42.31,0.81,30.22,0.23,54.41,1.4,2.57,0.06,23,7,556,-71
"1976-04-01",51.85,0.8,39.11,0.5,64.58,1.1,2.29,-0.23,28,-2,327,-32
"1976-05-01",59.04,-1.16,45.84,-1.6,72.25,-0.71,2.93,0.02,68,-30,189,22
"1976-06-01",67.8,-0.69,54.66,-0.96,80.94,-0.4,2.77,-0.16,201,-7,34,-9
"1976-07-01",72.9,-0.71,59.95,-0.59,85.86,-0.82,2.74,-0.04,281,-34,10,1
"1976-08-01",70.66,-1.44,57.34,-1.72,83.97,-1.17,2,-0.62,239,-44,23,6
"1976-09-01",64.18,-0.68,51.19,-0.71,77.2,-0.61,2.45,-0.04,125,-31,88,14
"1976-10-01",50,-4.11,37.22,-4.19,62.76,-4.04,2.44,0.28,25,-25,378,101
"1976-11-01",38.48,-3.21,26.38,-4.3,50.59,-2.12,1.11,-1.12,8,-5,679,117
"1976-12-01",30.92,-1.76,18.68,-3.92,43.16,0.4,1.36,-0.99,4,-2,943,100
"1977-01-01",23.09,-7.03,12.52,-7.23,33.66,-6.83,1.58,-0.73,1,-7,1184,259
"1977-02-01",36.03,2.21,23.56,0.74,48.51,3.69,1.23,-0.9,4,-3,750,-15
"1977-03-01",43.18,1.68,31.37,1.38,54.97,1.96,3.1,0.59,22,6,543,-84
"1977-04-01",54.07,3.02,40.57,1.96,67.59,4.11,2.27,-0.25,35,5,282,-77
"1977-05-01",61.66,1.46,49.23,1.79,74.1,1.14,2.67,-0.24,119,21,137,-30
"1977-06-01",70.34,1.85,57.11,1.49,83.55,2.21,2.49,-0.44,213,5,41,-2
"1977-07-01",74.43,0.82,61.36,0.82,87.49,0.81,2.56,-0.22,347,32,8,-1
"1977-08-01",71.78,-0.32,59.54,0.48,84.02,-1.12,3.55,0.93,293,10,16,-1
"1977-09-01",65.93,1.07,54.07,2.17,77.77,-0.04,3.22,0.73,179,23,65,-9
"1977-10-01",53.98,-0.13,41.27,-0.14,66.69,-0.11,2.19,0.03,43,-7,303,26
"1977-11-01",42.87,1.18,32.34,1.66,53.38,0.67,2.86,0.63,16,3,508,-54
"1977-12-01",33.28,0.6,23.31,0.71,43.25,0.49,2.72,0.37,5,-1,846,3
"1978-01-01",25.86,-4.26,16.86,-2.89,34.84,-5.65,3.18,0.87,2,-6,1061,136
"1978-02-01",27.99,-5.83,18.14,-4.68,37.83,-6.99,1.77,-0.36,1,-6,952,187
"1978-03-01",41.31,-0.19,29.89,-0.1,52.7,-0.31,2.26,-0.25,10,-6,677,50
"1978-04-01",51.58,0.53,39.76,1.15,63.41,-0.07,2.54,0.02,32,2,361,2
"1978-05-01",59.74,-0.46,47.61,0.17,71.87,-1.09,3.64,0.73,96,-2,170,3
"1978-06-01",68.94,0.45,55.76,0.14,82.09,0.75,2.55,-0.38,216,8,36,-7
"1978-07-01",73.8,0.19,60.69,0.15,86.92,0.24,2.75,-0.03,311,-4,9,0
"1978-08-01",71.8,-0.3,58.78,-0.28,84.83,-0.31,2.77,0.15,295,12,14,-3
"1978-09-01",65.84,0.98,53.4,1.5,78.28,0.47,2.44,-0.05,176,20,66,-8
"1978-10-01",54.41,0.3,40.44,-0.97,68.36,1.56,1.11,-1.05,51,1,291,14
"1978-11-01",41.47,-0.22,31.1,0.42,51.84,-0.87,2.6,0.37,21,8,533,-29
"1978-12-01",29.8,-2.88,19.38,-3.22,40.24,-2.52,2.53,0.18,9,3,859,16
"1979-01-01",21.9,-8.22,12.58,-7.17,31.26,-9.23,3.31,1,4,-4,1084,159
"1979-02-01",28.13,-5.69,17.56,-5.26,38.68,-6.14,2.6,0.47,4,-3,942,177
"1979-03-01",42.06,0.56,31.06,1.07,53.08,0.07,2.8,0.29,14,-2,584,-43
"1979-04-01",50.14,-0.91,38.53,-0.08,61.77,-1.71,3.07,0.55,33,3,373,14
"1979-05-01",59.13,-1.07,46.8,-0.64,71.47,-1.49,3.23,0.32,83,-15,160,-7
"1979-06-01",67.82,-0.67,54.57,-1.05,81.07,-0.27,2.54,-0.39,184,-24,42,-1
"1979-07-01",73.13,-0.48,60.49,-0.05,85.77,-0.91,3.3,0.52,293,-22,9,0
"1979-08-01",70.97,-1.13,58.66,-0.4,83.26,-1.88,2.99,0.37,261,-22,18,1
"1979-09-01",66.09,1.23,52.36,0.46,79.83,2.02,2.51,0.02,156,0,63,-11
"1979-10-01",55.26,1.15,42.12,0.71,68.4,1.6,2.2,0.04,52,2,279,2
"1979-11-01",39.94,-1.75,29.03,-1.65,50.83,-1.88,2.34,0.11,12,-1,548,-14
"1979-12-01",36.03,3.35,24.93,2.33,47.14,4.38,1.86,-0.49,6,0,759,-84
"1980-01-01",31.12,1,21.85,2.1,40.37,-0.12,2.65,0.34,7,-1,886,-39
"1980-02-01",32.85,-0.97,22.41,-0.41,43.3,-1.52,1.92,-0.21,3,-4,827,62
"1980-03-01",39.36,-2.14,28.31,-1.68,50.4,-2.61,3.39,0.88,14,-2,684,57
"1980-04-01",51.44,0.39,38.41,-0.2,64.44,0.96,2.38,-0.14,23,-7,350,-9
"1980-05-01",60.28,0.08,47.79,0.35,72.73,-0.23,3.09,0.18,96,-2,157,-10
"1980-06-01",68.74,0.25,55.4,-0.22,82.06,0.72,2.31,-0.62,199,-9,56,13
"1980-07-01",75.76,2.15,61.97,1.43,89.53,2.85,1.97,-0.81,373,58,7,-2
"1980-08-01",72.79,0.69,59.77,0.71,85.8,0.66,2.57,-0.05,338,55,13,-4
"1980-09-01",66.24,1.38,53.35,1.45,79.11,1.3,2.79,0.3,190,34,59,-15
"1980-10-01",52.59,-1.52,39.51,-1.9,65.68,-1.12,1.87,-0.29,41,-9,323,46
"1980-11-01",42.31,0.62,30.99,0.31,53.64,0.93,1.76,-0.47,11,-2,577,15
"1980-12-01",35.19,2.51,24.21,1.61,46.17,3.41,1.57,-0.78,4,-2,831,-12
"1981-01-01",32.41,2.29,21.29,1.54,43.54,3.05,0.98,-1.33,2,-6,979,54
"1981-02-01",36.59,2.77,24.71,1.89,48.45,3.63,2.17,0.04,6,-1,692,-73
"1981-03-01",42.85,1.35,31.05,1.06,54.66,1.65,2.21,-0.3,10,-6,626,-1
"1981-04-01",55.13,4.08,42.37,3.76,67.89,4.41,2.19,-0.33,52,22,272,-87
"1981-05-01",58.96,-1.24,46.85,-0.59,71.1,-1.86,3.55,0.64,77,-21,177,10
"1981-06-01",69.82,1.33,57.36,1.74,82.26,0.92,3.41,0.48,253,45,30,-13
"1981-07-01",73.96,0.35,61.36,0.82,86.54,-0.14,3.09,0.31,330,15,8,-1
"1981-08-01",72.1,0,59.25,0.19,84.96,-0.18,2.76,0.14,272,-11,13,-4
"1981-09-01",64.92,0.06,51.76,-0.14,78.08,0.27,2.08,-0.41,137,-19,80,6
"1981-10-01",52.32,-1.79,40.95,-0.46,63.68,-3.12,3.1,0.94,43,-7,336,59
"1981-11-01",44.74,3.05,33.22,2.54,56.25,3.54,2.01,-0.22,12,-1,516,-46
"1981-12-01",33.66,0.98,23.86,1.26,43.45,0.69,2.41,0.06,4,-2,848,5
"1982-01-01",26.22,-3.9,15.12,-4.63,37.33,-3.16,2.84,0.53,6,-2,1059,134
"1982-02-01",32.59,-1.23,21.79,-1.03,43.38,-1.44,2.23,0.1,11,4,771,6
"1982-03-01",42.03,0.53,31.21,1.22,52.83,-0.18,2.51,0,22,6,622,-5
"1982-04-01",48.63,-2.42,36.3,-2.31,60.96,-2.52,2.52,0,28,-2,417,58
"1982-05-01",60.8,0.6,48.43,0.99,73.15,0.19,3.42,0.51,114,16,128,-39
"1982-06-01",66.33,-2.16,54.03,-1.59,78.58,-2.76,3.31,0.38,166,-42,66,23
"1982-07-01",73.2,-0.41,60.78,0.24,85.62,-1.06,2.95,0.17,313,-2,10,1
"1982-08-01",72.09,-0.01,59.59,0.53,84.56,-0.58,2.55,-0.07,262,-21,22,5
"1982-09-01",64.04,-0.82,52.05,0.15,76.03,-1.78,2.45,-0.04,138,-18,81,7
"1982-10-01",53.26,-0.85,41.14,-0.27,65.35,-1.45,2.33,0.17,44,-6,274,-3
"1982-11-01",41.13,-0.56,31.08,0.4,51.17,-1.54,2.99,0.76,16,3,532,-30
"1982-12-01",35.82,3.14,26.6,4,45.05,2.29,3.76,1.41,11,5,704,-139
"1983-01-01",33.12,3,23.86,4.11,42.35,1.86,2.08,-0.23,5,-3,876,-49
"1983-02-01",36.86,3.04,27.19,4.37,46.53,1.71,2.68,0.55,5,-2,707,-58
"1983-03-01",42.4,0.9,32.76,2.77,52.03,-0.98,3.7,1.19,9,-7,595,-32
"1983-04-01",47.01,-4.04,35.8,-2.81,58.21,-5.27,3.2,0.68,14,-16,434,75
"1983-05-01",57.94,-2.26,45.36,-2.08,70.54,-2.42,3.47,0.56,75,-23,198,31
"1983-06-01",67.1,-1.39,54.54,-1.08,79.65,-1.69,2.95,0.02,188,-20,40,-3
"1983-07-01",73.99,0.38,61,0.46,86.97,0.29,2.08,-0.7,345,30,8,-1
"1983-08-01",75.06,2.96,62.13,3.07,87.96,2.82,2.37,-0.25,353,70,6,-11
"1983-09-01",65.59,0.73,52.47,0.57,78.73,0.92,2.26,-0.23,167,11,58,-16
"1983-10-01",55,0.89,43.3,1.89,66.69,-0.11,2.61,0.45,57,7,256,-21
"1983-11-01",43.03,1.34,33.28,2.6,52.77,0.06,3.92,1.69,13,0,523,-39
"1983-12-01",25.47,-7.21,16.52,-6.08,34.43,-8.33,3.44,1.09,6,0,987,144
"1984-01-01",28.83,-1.29,18.72,-1.03,38.97,-1.52,1.35,-0.96,4,-4,994,69
"1984-02-01",37.38,3.56,25.93,3.11,48.85,4.03,2.11,-0.02,6,-1,649,-116
"1984-03-01",40.08,-1.42,29.17,-0.82,50.99,-2.02,2.75,0.24,14,-2,696,69
"1984-04-01",49.6,-1.45,37.96,-0.65,61.23,-2.25,2.95,0.43,25,-5,381,22
"1984-05-01",60.08,-0.12,47.19,-0.25,72.97,0.01,3.15,0.24,96,-2,179,12
"1984-06-01",68.61,0.12,56.08,0.46,81.14,-0.2,2.93,0,229,21,34,-9
"1984-07-01",73.17,-0.44,60.24,-0.3,86.07,-0.61,2.83,0.05,292,-23,9,0
"1984-08-01",73.13,1.03,60.4,1.34,85.86,0.72,2.43,-0.19,307,24,9,-8
"1984-09-01",63.14,-1.72,50.25,-1.65,76.01,-1.8,1.91,-0.58,142,-14,93,19
"1984-10-01",53.6,-0.51,42.98,1.57,64.22,-2.58,3.65,1.49,66,16,233,-44
"1984-11-01",41.54,-0.15,30.83,0.15,52.25,-0.46,2.85,0.62,10,-3,577,15
"1984-12-01",34.54,1.86,24.64,2.04,44.46,1.7,2.49,0.14,15,9,710,-133
"1985-01-01",26.31,-3.81,16.2,-3.55,36.43,-4.06,1.42,-0.89,2,-6,1054,129
"1985-02-01",30.87,-2.95,20.03,-2.79,41.68,-3.14,2.1,-0.03,6,-1,804,39
"1985-03-01",43.48,1.98,32.04,2.05,54.93,1.92,2.48,-0.03,23,7,562,-65
"1985-04-01",54.36,3.31,41.29,2.68,67.42,3.94,1.97,-0.55,39,9,270,-89
"1985-05-01",62.08,1.88,48.97,1.53,75.16,2.2,2.55,-0.36,111,13,134,-33
"1985-06-01",68.11,-0.38,54.93,-0.69,81.28,-0.06,2.62,-0.31,197,-11,49,6
"1985-07-01",74.05,0.44,60.76,0.22,87.33,0.65,2.72,-0.06,312,-3,6,-3
"1985-08-01",71.02,-1.08,58.21,-0.85,83.84,-1.3,2.93,0.31,268,-15,20,3
"1985-09-01",62.73,-2.13,50.94,-0.96,74.5,-3.31,3,0.51,141,-15,77,3
